External_ID	Internal_ID
95641	6617
2954565	9593
1564114	11576
98671	4340
700508	11523
1240086	14136
2642294	8096
1936111	9043
2903100	1637
2133	5589
292630	798
166501	4161
1691903	6120
1986204	4164
237581	4167
1353889	8136
2993566	5949
3118084	11844
526991	17724
1914410	12801
3376151	13646
33882	1423
3025755	1294
1806508	4174
644340	19333
1655	4179
2364196	76
2953738	15189
136857	4685
52771	4182
307121	4995
37332	4890
1852377	4190
2321394	4194
2624170	4036
1349754	9774
2737173	4198
2930200	8724
1225769	8520
1435984	19782
2755559	4200
2983842	10534
53416	2043
147322	18313
1906272	9967
3036302	4203
28264	4204
2500546	5083
69474	7511
1302235	4208
2983228	10951
1803177	4210
1262525	18037
1346611	17961
59925	18411
289201	965
2937910	429
2811781	4213
312285	4216
1266923	17136
953	7523
776	1878
2733571	4218
1240694	21194
1282737	4219
3153753	10414
528	7381
2496867	4220
3077951	16318
2624128	7468
59505	4222
432330	1036
1987921	6125
1870995	4224
2742621	13545
47671	8319
498743	17089
2811108	5466
1660	4225
582744	16216
52773	4226
32020	16810
1173586	6839
2897349	9092
72274	240
2649846	6102
2691889	4230
1042163	10117
595468	4232
3034233	9443
3126690	8849
1481672	12970
178339	4234
1008459	16282
3395463	9434
406020	5790
1972846	11961
2645534	4614
2956829	15505
1912795	4235
2576891	17186
46354	3697
1265601	11928
634956	10177
863239	11405
203490	144
413	1941
2901380	13289
3066218	20211
39122	4955
3079930	4237
1705399	20478
2083786	15725
1630135	4405
1094491	15270
2692125	4238
2847307	1603
2929491	3813
2493678	15477
196198	6519
28026	4250
216816	4256
1416779	21780
2636026	6731
29360	4027
3038545	15511
2975986	11690
327277	4257
2782176	8183
680026	6890
2962856	13053
1748	5058
2678885	1292
449972	2127
29542	8897
589873	14714
2628611	8525
3085177	14283
2893060	1008
78258	4271
1270	4273
2921587	9578
2682487	14496
3035288	15196
2921700	9785
188905	2301
441163	19798
2807414	9065
156980	4285
36814	4839
199136	4286
2004647	15155
2768071	4449
3050006	2758
2634062	6094
1078471	4638
2886936	4297
227	6753
53412	5996
2047	4302
67362	5256
2884243	1834
1385723	21364
2647013	7378
2689056	4309
1298605	14965
72000	4313
136099	1413
388357	4315
77097	6661
1548602	4318
512402	4815
2866810	9992
863575	4321
2811503	300
309887	9268
1697	4641
37927	4324
2975331	10085
1211326	20432
2675786	6080
28028	4650
2634694	4329
331111	18750
2663263	7433
1933880	4336
29320	4341
2676233	2343
2634190	4345
3053982	6330
1476754	11932
3135776	19880
80867	8293
1763538	3254
39775	6608
1783272	7
36862	2544
2697569	4353
213810	10639
2946605	15818
1159909	1373
1736	3777
2608402	4362
512349	4976
2810562	8817
1423143	17760
3230992	15791
2921588	9579
2837502	996
2819978	4366
308865	17383
2259647	18952
1500687	13111
1542730	6562
2986833	21534
1136941	4946
1780	4776
2593973	4631
2819979	4367
3070815	6726
1412494	21059
2968085	4370
2619021	4371
1839801	4169
2638618	4372
314282	14855
59843	3211
2624466	4379
3127640	16048
1802	4834
1010834	18031
643561	16457
12916	2490
434922	14342
100225	4388
3067904	19297
1208623	20897
199591	4392
1496080	4397
2614124	4398
2026194	9463
2316736	17537
1244119	21012
2211108	8121
387092	16923
2909672	4402
363835	7789
1667168	4406
959	9198
3383698	14398
272635	5679
2795215	4413
3051092	5393
42054	1955
11	4357
1783348	4733
269800	12696
2490633	3403
472569	4415
2640495	3033
2630222	4417
864069	7406
1032241	16908
2631981	5028
53458	4419
1796635	4045
3115209	4425
43765	4667
1076331	4429
1965282	6841
1321939	16774
2546366	18289
33958	407
231454	1930
376725	13664
1690220	4433
2686364	18930
2750929	7240
2637926	4434
266834	19299
1401995	4445
1878942	6292
2593673	5161
197222	6735
2035	4450
1433992	782
1573805	9133
390884	20460
1943633	7765
1962852	356
2929841	2537
2650745	6505
2036	4451
3031627	839
1433993	17467
1220027	21255
780	7510
589382	4455
2975977	11683
390989	5027
2883236	19501
553982	6425
1197325	12752
33035	3964
2639701	4463
2624265	4562
196164	11390
2560010	4195
2033	4467
171436	2403
3156489	15204
2601894	7116
2728023	3300
69362	4472
2954029	19552
394503	10664
82380	4475
2692425	9710
3070812	10501
2130	1644
1852022	7471
685	6901
421115	4488
2994487	14061
425	2106
444450	18715
3051116	14507
515415	4490
367806	21489
157591	2451
2175655	11153
743698	12796
990282	20927
653938	9899
2840174	4925
683047	4492
1643947	376
398767	17047
1572644	4498
2921474	9874
356851	4996
2509458	4501
2903765	12163
2614638	4504
1050174	4717
56459	6492
3041512	4518
2624378	4751
1105113	21320
1231242	2222
1441457	14657
984307	8374
460384	4011
59737	4523
285578	5306
3081750	10781
757414	18648
32003	287
1671680	4526
1891671	4527
133193	1898
2950074	15186
630	6261
2975996	11557
3144168	4529
399736	4530
28090	7142
574649	4531
2048776	13755
2637378	4080
1747	5061
2621730	4540
636	6300
168808	2839
1081940	18631
1259258	4548
1769717	930
1575	4555
1163743	16766
177758	9298
525326	10397
273068	17945
146939	8544
458234	18563
33936	3031
2663824	4557
1379858	16979
2641148	4558
18	2725
2648727	4559
2708301	7118
2918516	14695
2804525	2421
315405	3385
2058657	11038
3024237	1527
1804990	4568
1105105	21313
2282309	13887
2697369	14177
164546	8345
1036172	16902
2819348	15408
1263757	5670
2726117	5585
3062461	4771
524884	5143
272626	9929
2994971	4572
3140242	15133
39694	4844
1314884	10371
2618217	4577
2929512	15182
1871109	16670
2766537	3835
2643261	4580
2709392	4757
2066049	18672
442	8027
3082530	18462
2620057	4583
2645362	4584
1603606	8893
552531	17975
300273	15432
1472345	8180
2649549	4585
3108350	21992
880071	21970
3066307	12833
1552759	4876
930169	14685
87	16171
2810281	460
708131	4587
293071	17158
1195526	1441
3054939	3138
414778	3144
1224145	14139
1412533	21098
1286404	20639
2708079	4597
2626367	4601
186188	1398
3394321	14629
1354	3604
1141657	4901
2728024	20439
247523	6773
971	4077
627624	5076
81466	2865
2903874	12252
39960	16094
60920	4613
1133546	4616
2951104	858
1608957	5545
1903258	3538
218497	21456
428712	9329
2909249	16098
2488819	4748
2735707	8397
2903879	12256
2779361	19693
2654843	19990
454601	7490
2283195	4629
1868135	13610
2626865	8140
767452	4637
1708	4358
3028804	5011
621456	15959
1202540	19106
2795973	9064
2731756	7100
1260251	14380
1357546	18242
37326	4887
1963862	8921
1279013	19196
1332075	20816
196914	4975
2874051	13797
526970	17716
2881378	1745
1381133	781
35757	4652
3376990	11108
89154	4678
1936171	15695
38301	4660
515620	10754
38302	4661
515621	17951
2592654	4594
28031	3012
38305	4664
2175864	11977
1727	4649
43770	4670
65058	4676
2742195	12769
71254	4677
2918901	9996
942880	20701
2983212	10946
544718	8693
316435	13658
2909587	4514
92706	4679
1001542	20803
707241	19302
1337886	10814
3382698	1926
913091	13704
2629683	7659
3092156	17193
156976	4688
1123967	2083
156978	4689
161895	4692
3233339	18946
1096243	6878
212765	4859
3066211	19659
68334	6158
2911495	16062
1223573	14126
300267	13866
2822847	14760
258224	4704
1077257	67
320483	15752
441500	4708
3388426	15291
441501	4709
3062275	12551
1389020	4457
1601	3566
60478	6815
2903639	12084
1190508	4720
2954513	10316
2867194	5376
2742676	13624
189330	1242
1871050	15716
68249	5276
152335	3583
2953990	19522
373984	5717
2518177	19987
1755832	1135
32069	311
285665	4991
1336740	4725
742031	666
1414719	4728
1211036	17345
2682541	9513
1288	2885
34069	8215
2797506	6044
2589976	15486
638849	9330
1185408	1273
1605838	5877
1852390	4734
37930	4331
2014528	4737
2072642	9975
2913502	4766
2975761	12398
941967	19335
33966	10352
3004105	5587
2079535	4743
2768948	18314
2320431	4746
473414	19052
3080015	15390
431306	8019
55601	6914
573066	22059
2633173	5502
2675216	4752
2675219	4754
1332264	5042
1809410	8207
1561	3736
1453544	1933
3135264	11233
2066434	758
2754725	4760
927083	9188
2137	5591
885040	6037
1562	1196
2054173	6403
1434191	7999
1247414	16650
2913503	4767
941968	10557
2975762	12399
3049799	4769
288965	3808
120793	4784
2768834	4763
3055080	6530
658629	13013
3391424	11442
29438	18650
169765	4785
386911	4786
1148163	2473
480418	4789
1435056	10897
2867013	15923
482462	4790
847	8188
337191	11633
466152	9080
1151001	18840
549298	5773
2739	3630
2777577	6976
402612	21499
486698	4791
2728022	20294
3048127	1176
2249310	4800
2975665	12323
1813468	7803
488	8462
2943498	4804
2123	5560
875328	4816
67304	5248
1202465	191
1118379	4817
1287055	8995
2054916	13147
3064284	4819
366394	19308
54298	5748
709879	5001
3064287	4820
2005884	16710
347255	21321
221126	20114
453783	6473
2986824	21525
1771	4822
1792	4825
1793	4826
1794	4827
105559	14361
1484898	2117
3082532	18464
1797	4830
1801	4833
333849	10482
2676756	7910
28047	4837
2772483	21939
39688	4841
1245436	8375
68232	5272
1077264	479
39691	4842
2097	1651
2027290	6326
3044187	11784
1473112	3250
1607	3580
85693	4850
110539	4853
2725417	13840
117567	4854
2487118	4047
1345703	18998
134601	4856
398694	4787
152142	4858
318424	4862
2954055	19572
1755825	1619
32062	9263
1942464	21599
2867410	5377
1243	1059
2211641	2273
319706	4863
319707	4864
2620311	4620
370524	4865
2979868	8187
1232667	16351
3166645	16419
29419	8591
754423	21604
39692	4843
758802	4869
102106	1596
186192	9259
3015154	12525
2762896	13216
2636767	4878
659428	2319
2761578	4880
3064288	4882
2005885	11963
2734618	11200
1823	4885
37329	4888
186803	452
2919598	7214
2066	5402
53431	4891
2621553	6567
2040469	20098
135487	4893
208602	4895
1829	4909
33008	4911
3047873	9790
273035	12787
1793721	14487
2970925	16029
2903871	12249
213119	834
3095075	5100
2838250	2174
453229	2720
2975809	12429
1828	4932
2953757	2875
208964	18568
293050	4933
1033922	11572
1286180	4871
40516	4938
171279	1682
48003	1672
2745893	13844
1076626	1868
1701090	4948
57704	4958
1604335	6273
2675523	11484
2633480	4959
2986281	16452
639313	4970
1866	4971
73778	1945
1028416	15231
29518	8945
39791	4665
152794	4687
1874	4979
1173283	13096
47858	4985
356852	4997
2981344	1616
206506	8170
709883	5002
3228937	717
1420889	5004
798299	10274
2935858	14111
487004	18829
1914461	5007
118060	3613
33974	56
1169025	5325
2663241	14176
2617518	5009
3074084	18513
53360	5015
281093	22009
2929802	4465
1352574	18113
53362	5016
240139	16990
2048654	9873
1737359	11635
2627926	5022
2685497	5024
1813871	20581
1855377	20698
2802288	2039
633	14202
187410	18982
2596828	5038
3074147	13370
3112165	12574
2954017	19544
2633994	5049
2903783	12179
766224	14902
280236	5449
886343	4794
2883109	2363
66228	4231
2714937	5052
1008307	7108
1796921	17184
2662260	5056
1334068	18062
561184	7768
2579248	19213
381751	8785
1650	3166
402297	5071
2807497	1207
2975669	12327
2792978	4268
2975752	12390
1209946	2254
213465	833
255519	6147
2567884	11590
2483798	5082
264995	1145
3376177	13443
248038	2671
3090662	20755
3132705	12727
2518371	5085
446469	11323
1010840	10275
3376682	10614
761804	11475
1150773	10276
521098	17855
1235829	10277
1437007	10279
87882	8300
760570	10281
1798220	11273
1114965	10282
873447	10283
1267754	11382
2907241	15939
218495	10284
2073078	13151
266809	7736
1528099	4969
981540	10290
712623	10297
712624	10298
1316411	10300
139208	4383
1316412	10301
1839799	10303
1570010	18430
1940319	10305
1089446	11366
2420310	10308
1231000	4723
2576376	10309
1379910	20504
2598453	10311
2610896	10313
2759692	10314
2975324	10318
2975349	10319
69929	14416
3020829	10320
260680	18812
3074854	10322
3095607	16214
1352355	18590
429014	2718
3077723	10324
3231906	10329
3233335	10330
2589992	14750
1911587	9694
1407071	15145
3366265	10332
2993430	10334
2738	3629
1348114	6783
2903705	12134
2819619	10337
1360	10338
2816960	10339
420889	10340
420890	10341
297352	10343
44273	10345
272556	15076
2648737	5532
2816909	10346
565	6146
2775403	19256
31	2806
2816912	10349
2879149	10350
2497879	14786
427140	10354
2026657	10355
1229758	10356
223390	7427
349519	10357
979982	10359
1225780	14123
2571156	10360
2698683	10361
1244	10362
115778	10363
2632605	7531
278197	10364
547986	12762
1408206	10365
1455	2993
2902422	19504
2929800	21776
701521	10367
2962679	10368
1254	10369
1660040	14028
272621	10370
2864143	12738
209247	4896
1050107	10376
767456	10380
767462	10381
114616	7392
324831	10383
1839800	14205
387090	20332
1239	14
1262529	18039
1346615	10384
2799325	14529
1380360	10385
944547	16895
695560	10386
695562	10387
2874627	13852
2978392	15449
204476	2161
1423723	10388
257314	10389
2975957	11830
909932	61
405416	19182
1241981	21761
190906	10396
1196179	17807
2163168	1257
481448	19896
1545702	10398
1248915	18747
2594495	10402
1785128	15218
2594496	10403
2695882	10405
292459	10681
2983211	10409
36822	4937
1045854	10417
491077	10418
2628636	17185
515393	5862
557436	10419
2072405	19088
2759856	10422
767453	10424
1381124	10425
1130798	10426
1423732	10427
29471	6204
113557	10429
2500152	18881
321967	10430
1446494	10431
486408	10432
3391828	14958
568704	10434
693222	12921
527198	17338
1088720	10435
1316933	10436
1318634	10437
1380361	10438
3040601	13345
2993714	14947
3139175	187
1499498	18438
1121361	11379
889932	10443
1284663	10444
1556	4132
1304889	10446
3068894	17678
1706375	673
1327988	10447
290338	13515
1549850	7627
1423721	10449
662947	5660
1293592	10455
3016091	11704
681645	11357
387344	10456
3126740	17027
1334191	10458
1235801	10459
362948	10461
712961	10462
90371	18787
28112	20406
1194971	10463
2742128	12686
261591	17693
1609758	16039
3399799	417
1423778	10468
1628086	5880
1291742	10469
2991974	3917
511437	10470
2989770	9421
2737512	10471
984247	20961
143387	17589
2954723	9627
474186	10473
699186	10475
2588711	7674
1201292	10478
112987	9098
28901	6058
1206105	10479
2202249	12668
1261557	10480
256821	4565
929509	17398
67819	15
1287066	10481
2719023	11842
380	19311
1328870	10485
1344042	10486
565655	10488
3065956	16401
1300150	10490
1798222	11275
1432050	21280
759362	15904
2609254	11246
2230867	10493
1276229	12794
2230879	10494
3003260	20014
2582830	10496
2603296	10497
2803845	2460
3350404	10613
2920934	10498
1136176	14888
3066205	19653
3050383	10500
940190	10503
2058625	16316
1385937	10504
945021	10505
2954101	5945
1482596	11904
2591463	16126
2885764	10507
1097	20597
592010	10508
1234679	10509
1940281	15611
208596	10511
2992720	1324
2740462	20295
193462	5293
2800128	10513
2903893	12269
3397060	10514
3048589	21833
189665	10515
386043	9931
638301	10516
1911586	10517
2908211	10519
2975303	9636
1125411	14317
2596916	11265
574087	10522
373903	10525
2594474	10693
29325	10527
880478	10529
580331	10530
340099	10531
580327	10535
1550240	10539
76936	8598
3061989	10540
246194	10542
1138383	11464
2778060	14998
1380362	16568
119072	10545
697281	10546
2689569	14788
477974	10547
1003191	20997
1844051	19354
2726954	10548
2051044	9075
1294270	20627
2975990	11552
863638	10550
991791	10551
36827	10553
887700	19710
36831	10555
256818	1435
1434022	1444
3031656	847
929506	10556
1408283	10558
2985511	16311
2330	1110
86416	10561
37763	10563
444163	15633
107819	10564
195102	10565
2976004	11608
195103	10566
2976005	11609
2637987	6871
451751	10568
2680031	7669
451752	10569
870903	8745
198215	18893
633147	12729
212717	10571
81028	8979
2267264	19122
1231072	10572
3103135	9655
2892920	9027
33996	8033
748727	10578
869216	10256
1415775	10580
2975317	10084
1335640	10581
319	20825
84405	8725
1892254	5739
1345695	10585
536227	10586
2590774	11062
1552	10587
3135255	11227
478	7184
84564	13897
1122214	15667
1537274	16305
379893	6103
1506	10588
2699396	14752
1271752	21730
683150	4290
641107	10591
744872	17133
755731	10592
1042156	10593
1970093	10596
3043441	13348
1095955	19860
2779445	10601
2849865	10603
297246	14328
2851575	10604
2930219	10605
3064705	10607
2745198	9802
138532	11133
85628	5630
1542	3734
3070681	10608
3236840	10610
1283	2882
3238594	10611
1126	18281
2803844	770
3350403	10612
3023090	10616
289397	5687
1508644	10620
3036945	10621
3382696	1925
3298610	10624
370885	10626
643648	10627
305	16572
1131707	8967
290847	16733
2841528	10628
2903787	12182
3381348	10629
217139	10632
2184575	10633
379064	18292
697329	10638
573237	21374
3137860	20082
657323	10640
2831966	10641
258594	15416
1173273	13094
3233380	10643
2486272	11765
3233381	10644
572545	10646
3042152	16092
637887	10647
71	2564
588673	226
2816952	13848
1138384	10648
1961713	11959
868595	10700
718252	10651
1340842	19838
617123	3975
2929488	10652
2929489	10653
2493676	15475
2903746	12146
44822	18282
2929494	10657
2493681	15480
2952932	6421
2742717	19496
3141184	10659
3141185	10660
663278	10661
2109687	10663
2593640	8830
449447	20732
28250	17379
1517	3703
3070656	10667
76759	13046
160845	10671
2994078	10672
3388458	10673
73919	10676
2795974	17245
904039	10970
2107713	11789
178899	10679
756499	10684
1105108	21326
180162	2835
138119	10685
2847989	8909
871968	10687
1131462	10691
1401251	14347
322095	20350
1147129	10692
2907827	10694
3235037	10695
2487929	14350
3151385	10103
1637837	16494
292461	5571
2983213	10410
208375	15311
1738647	10702
2507162	10703
1524249	1782
3037797	16644
3373603	16675
3079302	10707
2518971	20390
457570	10708
1287690	20092
169176	7926
1004	20548
555079	10710
459526	19952
3066192	19642
3062783	10712
1028989	13091
862965	15044
698762	10713
2898580	17077
28197	8689
1121315	10716
2283483	16874
272563	10717
455631	10718
331113	19933
1908341	20048
479832	10720
1236608	15220
479834	10722
499175	10724
207559	17016
291645	20315
699034	10729
3023370	11538
699035	10730
699036	10731
1383885	20161
2770780	10735
2936804	14265
2770788	10736
546269	10740
1302858	17071
293826	10741
350688	10742
2903844	12230
2861801	13588
2841518	10745
3236815	10747
1335048	7649
2806553	7883
1208919	8447
536231	10748
1241833	14003
3137852	20080
657315	10749
718255	10750
1261634	10752
537007	10763
557760	15855
2609666	6634
2735795	16685
1653476	8802
476272	10767
911	2108
1346287	14587
84997	550
1472416	20384
2860051	10770
3059030	10771
553973	10774
742737	10775
2600304	1621
3399121	13460
657318	10778
642780	5077
3123317	10783
2634027	8086
321662	13037
411470	10784
2984842	11044
2954613	9756
137732	3678
2071710	13599
471875	10786
2975972	11803
3375704	10790
518636	10791
3055805	10794
3076558	20583
991789	10795
650150	10797
1313290	10798
3077923	19672
2714930	10802
3141531	10803
2478954	10806
445974	10807
2931922	4127
367299	4432
1712675	10810
2806443	10811
1123288	10813
1123286	10816
307249	10817
546271	10822
1357292	22053
2870840	13251
712538	10824
1884263	10826
2053611	10827
331112	13659
3095337	10828
2819280	6453
591001	10829
1064535	10832
2023260	10834
1196172	17842
2583591	18154
2661630	6704
2829802	705
1316254	10836
1955814	10837
3366809	10843
87458	3664
3366812	10844
544404	18717
1325095	7273
3385202	10845
1860	1579
3070999	10847
2724914	11277
2010183	10849
3151598	16255
1055545	18742
2632773	20149
1288971	10850
2866199	15376
521460	10851
1703	4390
632348	10857
608506	10858
587753	13012
3019889	10859
1303518	10860
68174	12634
152260	10863
120962	10864
224727	18809
2903774	12172
2609473	10865
1191478	278
98360	18788
2954005	19533
1623	3570
926569	10867
311424	10871
1193806	10872
1193807	10873
1388758	10874
2230877	3624
2903565	12642
1432060	10877
2609265	8106
2903566	12643
2230878	3625
1432061	10878
630749	2084
104	20450
3166643	10881
2813842	13225
871541	10883
456481	19866
2093857	3833
706438	10884
3154218	2645
3238304	15897
836	17408
459858	4788
712116	10885
712122	10886
1851395	10887
2057798	10888
376805	20331
2079536	10889
2081702	10890
504474	11381
1086632	15937
1002546	15684
98672	4284
2789424	10892
2789425	10893
644284	10895
1246121	18150
888050	10898
1282357	13875
186823	400
2709403	10899
3059028	10902
3121287	15849
29318	10903
3016637	3439
367928	10904
2609252	11244
209769	8323
1218801	20100
484020	10905
608538	16962
1437594	10911
53448	12631
936351	10915
1341694	10924
632335	10854
1690	10927
1447715	10929
302911	10930
484	8458
547043	10932
1150461	10935
1679	10936
1682	10937
1931217	10941
3031126	15589
2497645	941
395495	16633
2944198	1266
1188	18248
1437605	10942
2018689	19226
2922857	10943
1241865	14010
2922859	10945
1637853	16502
2983229	10952
2983230	10953
2983235	10955
3066247	19398
2983236	10956
3066248	19399
1150468	10961
864564	10962
220684	3070
262727	15035
55197	19947
1855619	16533
300028	4921
47770	3457
257985	17749
1263756	5669
1179670	10964
2995171	10965
204619	622
3231715	12586
288705	10968
2654547	11089
2903583	12675
290399	10969
2913506	9724
1357915	10972
2528593	3893
1477518	10973
2629769	4319
1494608	10974
1888915	20047
316625	2069
1704044	10976
1849032	10977
2079227	10980
2565366	10982
2578107	10984
2600159	10985
1915310	18690
2654190	10987
101571	16470
641149	19817
329854	20316
2830983	10989
2742601	3500
3163031	11095
3093634	9425
402882	14798
2953890	16686
3080019	16175
1938604	16693
2830993	10992
29338	17738
392500	14795
2830994	10993
29339	17739
2830995	10994
3083256	9653
2830998	10997
2839623	11000
2355	12
2861279	11001
1071769	21419
2879618	11003
2589076	15828
1071770	21420
2879619	11004
1071771	21421
2879620	11005
1198627	18178
1071772	21422
2879621	11006
2886938	11009
936156	17777
583355	19893
665913	6190
2894192	11011
2964610	11013
2972479	11014
2987701	11015
158849	6348
2975730	12371
663365	16894
2991715	11016
999427	17102
1104326	20840
641853	105
2996261	11017
3039385	11019
478174	8957
1150862	18645
3140789	11021
274537	20598
2082386	16643
2954012	19539
3374550	11022
680646	11025
2810516	11026
3047030	11027
3035474	11033
3243004	16571
2684406	4756
2810535	4510
2600320	11034
2567881	11035
1804663	2242
669502	2559
3065953	16398
3004095	11036
2020377	11039
443149	18015
1273	4274
3238584	11040
3342349	17292
478435	18019
1155384	11043
3023076	11045
1543852	4930
450734	5075
3393744	11046
3040943	14573
931099	19395
90239	7190
1771959	11049
200795	16
2975633	12305
2735316	11050
198251	2217
2804917	4764
2973089	11053
1416614	12912
1055104	6645
3031125	11055
2497644	384
395494	16220
1433144	19138
3041264	11056
716928	19312
1330330	9309
657642	7956
3138179	11058
1249656	19452
177439	17029
3162492	11059
452863	11060
2590775	11063
2590785	11064
1117322	15096
2975298	9633
2596911	11065
2730358	2759
2772401	11066
1755504	13128
2637632	5474
2973976	11069
3243765	11176
3018929	11070
3111450	11072
593907	11074
446466	11076
2003551	11077
2654191	11079
2704467	11080
3073064	11086
146891	18421
1329812	18685
2758442	11088
60552	16466
1906273	11091
78398	6207
3399795	266
204527	16209
370551	17885
1475485	3306
1980001	11092
3079910	18296
2731680	11093
446471	11096
743718	11097
2725563	11101
1704307	9011
2755382	4907
1241834	14004
1208920	8449
536232	17950
2823518	11103
2999062	11105
2936803	14264
3020906	11106
3140787	11107
1903186	11109
2571029	11110
2759167	11111
935897	15040
2996004	11112
3023517	11113
2712222	15639
569	6297
3069708	11114
2717	1937
2903684	12124
2887346	11115
710696	11118
3126698	11123
2714941	11125
3149228	11126
930805	7115
1981880	16238
762633	17617
471856	11127
887462	5319
3031655	322
1097677	11130
2692113	1361
2860285	11131
1561023	11134
1793722	11135
1898738	11137
1860122	6455
2070337	11139
3087234	13378
561275	22037
1402135	7772
98802	13978
1208630	20899
2175619	11140
283686	6133
2175621	11142
722911	17988
2175622	11143
370111	15631
2638108	4170
2175635	11145
2175641	11147
2175644	11148
2582840	2696
1573808	17435
2175650	11152
872331	5702
2175664	11155
2175666	11156
367825	8347
2175674	11159
1738655	2102
2495429	11160
150340	19153
2495430	11161
2080757	4745
2795488	11163
3093852	14676
2841594	11164
2714928	10800
66219	3981
2883100	15955
2862880	11165
1306405	14125
580050	17978
2876939	11166
2572088	9334
2067572	13149
345073	14872
2898151	11167
3049047	11169
2903776	12174
947919	8820
3050069	11170
320496	2410
2801033	12044
2486273	16059
3243047	11171
3372858	11172
1038856	3146
1795630	11297
3058373	17611
2932244	11174
423604	2659
3156399	11175
3135646	16704
979556	11178
3041084	14209
2494525	19930
367477	11179
912630	11180
1696072	11181
1795053	11183
1454066	21507
529120	19107
1906742	11185
2692134	20437
1382	5523
2944392	13297
2633097	16096
2653850	19692
2715734	2878
1916917	11186
2610895	10680
1896164	14526
2364649	5893
2070348	11190
1352585	18124
679897	16794
2268461	11192
269084	18317
1404245	11410
2489212	11194
3049543	12545
102617	16731
2567934	11195
637905	14793
1490057	10174
2709304	11199
405531	17710
2045208	16331
1215088	18637
2763257	11201
2867022	15887
2809708	11203
2861280	11204
2357	2724
2819238	4617
2861281	11205
2962064	11210
1758390	16525
2992441	11211
2995140	11212
712310	15047
3035531	11215
2903799	12192
652620	21323
316276	14368
3049071	11218
2903800	12193
316277	8889
190148	7261
3049072	11219
2903801	12194
3028319	15619
3049073	11220
2903802	12195
3129773	11224
2942996	15981
3132291	11226
412384	3094
2136147	20322
360422	3752
3135260	11230
3051176	21990
3135262	11231
3135263	11232
3140649	11234
768710	10698
2870860	13252
2133944	20373
3142976	11235
652616	18020
3149040	11236
529	15624
3153754	11237
3157631	11238
3160749	11239
2975786	12412
3234200	11241
3377125	11242
2638792	5519
326427	17968
2609258	11249
284581	3093
2933290	11252
2954043	19562
3099314	20575
2995141	11253
2813744	11256
2875729	11257
3068633	16324
3236805	11258
1897060	11259
1402210	15700
1149952	19352
1897061	11260
2831673	9698
1149953	19353
2861288	11262
943	2206
85029	520
1346319	15747
3048582	11263
2116510	11264
135740	7597
2994664	11266
794846	19313
59736	11269
1798217	11271
1798221	11274
1175631	14107
1798223	11276
2975785	12411
2529032	21712
3243763	11282
649638	17644
2888818	1467
2846775	11284
88	2541
2480625	11285
2508880	11288
1532023	7900
565034	17135
2772253	11295
180861	17744
2735133	11298
2767890	1083
203267	11329
3092664	11300
83224	14420
3152363	11301
158484	6099
3143537	11304
2985506	11306
2798729	18694
889453	20417
1339250	17625
2626134	8284
566027	4276
2079575	11309
1935204	8685
2986279	11310
3350166	11311
46355	8918
3031408	11312
2761619	18272
405535	17712
2759943	11313
93466	9305
471853	11314
3391425	11443
2844866	732
658630	13083
2762331	11316
2202000	11978
521007	17083
554103	11319
1437008	10280
554105	11320
1449	2973
2650158	20325
2917725	11321
2742133	12024
3162563	11240
3120520	11322
1086726	12979
2908651	11327
2742627	13551
2614947	7872
428711	2867
218496	11330
999931	4606
2975952	11871
698962	11333
698964	11335
2590900	20416
698965	11336
698966	11337
1245526	5995
698967	11338
698968	11339
2674991	3299
320583	558
698970	11341
698971	11342
1581	3590
2608247	17075
698972	11343
1720349	11345
758782	16496
550537	21000
340322	11349
2975953	11667
257310	16265
1204414	11351
132474	11879
1436290	8285
2529408	1360
1310161	11355
765874	11358
889513	11359
1055537	13719
2575374	10983
935697	11361
2853257	16353
1087451	11363
2975974	11804
2853258	11047
1087452	11364
1117942	11367
1161911	11368
538220	5575
1168865	11369
1121357	11372
1432652	18565
2903676	12116
44752	4914
927655	11373
144184	11375
585529	11376
2017486	11764
3031993	3628
1224144	14138
945711	11383
120044	16105
3021011	14949
343874	20221
525282	10839
945712	11384
3041765	12542
1200352	11387
2493675	15474
1232385	11388
28236	2855
1121354	11389
1285583	11391
645127	11392
2986837	21538
1431246	4873
1784	11466
2782686	15368
2736648	11393
2834349	3836
59511	18656
1161099	11394
1437874	11396
208224	13596
1224162	11402
2170745	11041
2801390	18876
1224163	11404
558173	11406
1346787	18107
1223515	11407
1437875	11408
3047866	16562
1408189	11409
1117647	15116
931089	11411
1487956	11413
512565	11659
2587865	14912
2546359	18286
3050201	11421
3050203	11423
3050205	11424
1116230	19454
3050208	11425
3050211	11426
83763	663
3236988	13427
3050213	11427
3081222	11436
3383591	11439
3391422	11440
196158	7694
3391426	11444
658632	13084
154116	1464
196159	7786
3391427	11445
3391428	11446
491915	10172
197614	3382
29442	13019
3391429	11447
1006579	11450
272774	6663
1449978	19731
1008298	11453
1080223	8701
323449	17459
2758041	7423
1202450	11454
1081	2219
3070220	15289
498761	10625
78331	11456
1907575	12717
1388750	16825
2750823	11458
560555	11462
182217	16800
2775496	11465
53376	11467
36873	8357
120959	11468
536019	15521
437900	5857
185642	11470
1078021	13723
1202539	19105
136841	5832
220927	11471
470076	11473
3043448	13353
722731	11474
1366	3419
2692118	1362
2860290	14523
1545728	11478
2051	4202
1936029	11480
2675524	11485
2867005	11489
